id,text,label,normalized_text,meta_doc_drugs,final_pred
79c100b9-8cd9-4e2d-b952-1ac52ee28d6f,"Prothrombin complex concentrates (PCCs) and, more recently, activated prothrombin complex concentrates (APCCs), are widely used for the treatment of active bleeding in haemophiliacs with inhibitors.",0,"Prothrombin complex concentrates (PCCs) and, more recently, activated prothrombin complex concentrates (APCCs), are widely used for the treatment of active bleeding in haemophiliacs with inhibitors.",this drug,0
55590f5c-e0a2-4907-b84e-c69a4155c1c0,The carbonic anhydrase inhibitors that are used most frequently in ophthalmic practice are acetazolamide and methazolamide.,0,The carbonic anhydrase inhibitors that are used most frequently in ophthalmic practice are acetazolamide and methazolamide.,this drug,0
9822abae-d9cf-457f-9262-c2aee545d235,These finding indicate the possibility that the ileus was triggered by drugs with anticholinergic properties in this elderly diabetic patient treated with alpha-glucosidase inhibitors.,0,These findings indicate the possibility that the ileus was triggered by drugs with anticholinergic properties in this elderly diabetic patient treated with alpha-glucosidase inhibitors.,this drug,0
ce0f39a7-dbc6-47cc-978e-77994c9aa56e,We also discuss the apparent increased thrombotic risk in patients receiving a VAD for chemotherapy induced cardiomyopathy and the implications this may have for the choice of VAD.,0,We also discuss the apparent increased thrombotic risk in patients receiving a ventricular assist device for chemotherapy-induced cardiomyopathy and the implications this may have for the choice of ventricular assist device.,this drug,0
dc639757-42a4-46a4-b3a3-396e1841f7dc,Depressive symptoms disappeared after interferon therapy was stopped.,1,Depressive symptoms disappeared after interferon therapy was stopped.,this drug,1
7136b7fc-f576-41c9-851f-30a5355c20fe,Therefore patients with bronchial asthma should receive special prophylactic attention.,0,Therefore patients with bronchial asthma should receive special prophylactic attention.,this drug,0
4def39cd-b777-45de-b460-cfb980826c00,"CONCLUSIONS: This phenomenon of sudden vitritis after KPro, with few other symptoms and with complete recovery, would be uncharacteristic of a bacterial endophthalmitis.",0,"CONCLUSIONS: This phenomenon of sudden uveitis after keratoprosthesis, with few other symptoms and with complete recovery, would be uncharacteristic of a bacterial endophthalmitis.",this drug,0
725b45c1-ca50-47ec-ba44-f9750efc11b4,Better appetite was subjectively noted by 81% of patients.,0,Better appetite was subjectively noted by 81% of patients.,this drug,1
cd2134dd-54eb-4072-9f4b-e662627291cc,"Theoretically, it may be useful in reversing anticholinergic ileus resulting from acute drug overdose, allowing or enhancing decontamination, but the safety and potential efficacy of neostigmine in this scenario have not been established.",0,"Theoretically, it may be useful in reversing anticholinergic ileus resulting from acute drug overdose, allowing or enhancing decontamination, but the safety and potential efficacy of neostigmine in this scenario have not been established.",this drug,0
127bf11f-b473-4937-b5a3-97e791439621,The images obtained were compared with images from patients without corneal disease.,0,The images obtained were compared with images from patients without corneal disease.,this drug,0
66e0f5e1-777e-469e-8597-799d984d7881,"OBJECTIVE: 1) To describe a patient with rheumatoid arthritis receiving adalimumab who developed fever, pancytopenia, splenomegaly, and extreme hyperferritinemia.",1,"OBJECTIVE: 1) To describe a patient with rheumatoid arthritis receiving adalimumab who developed fever, pancytopenia, splenomegaly, and extreme hyperferritinemia.",this drug,0
bb4c97bc-4939-4089-8a61-39311e1f2271,Report of a case.,0,Report of a case.,this drug,0
1f5fc66c-544e-496a-88ca-6ceed5e7b82c,The clinical course suggests that the interstitial pneumonitis was induced by hydroxyurea.,1,The clinical course suggests that the interstitial pneumonitis was induced by hydroxyurea.,this drug,0
2212067c-63ce-49ee-95dd-98cd6f6cf26a,"No cases of renal acidosis, and only one case of nephrogenic diabetes insipidus, has been previously reported as a complication of foscarnet treatment.",1,"No cases of renal acidosis, and only one case of nephrogenic diabetes insipidus, has been previously reported as a complication of foscarnet treatment.",this drug,1
dfd8556d-b2a5-4294-afaf-cf6a4d10f298,Somatostatin analog (octreotide) in management of neonatal postoperative chylothorax: is it safe?,0,Somatostatin analog (octreotide) in management of neonatal postoperative chylothorax: is it safe?,this drug,0
6dd5e5f9-9444-45cf-8f29-10e0796f4a90,Phenylpropanolamine (PPA) recently has been publicly implicated as a cause of stroke and other neurologic events.,1,Phenylpropanolamine (PPA) recently has been publicly implicated as a cause of stroke and other neurologic events.,this drug,0
1cf273e7-3c5b-4d2a-8f46-50500c526d60,The acute renal failure patients had neoplastic disorders and were considered to be septic at the time that multiple antibiotics were administered.,0,The acute renal failure patients had neoplastic disorders and were considered to be septic at the time that multiple antibiotics were administered.,this drug,0
b2c15c91-7800-4a9a-b18c-21f9e51f39d7,"Presence of hypertriglyceridemia, very high serum levels of ferritin and hemophagocytosis in a bone-marrow aspirate gave the diagnosis of HLH.",0,"Presence of hypertriglyceridemia, very high serum levels of ferritin and hemophagocytosis in a bone-marrow aspirate gave the diagnosis of Hemophagocytic Lymphohistiocytosis.",this drug,0
b0e2cbc0-64cb-4c00-aee2-7552628a1969,"During repeat transesophageal atrial pacing for recurrent SVT, ventricular fibrillation occurred.",0,"During repeat transesophageal atrial pacing for recurrent supraventricular tachycardia, ventricular fibrillation occurred.",this drug,0
8a40b1ff-1d42-4703-9f8c-85b0429461be,Methemoglobinemia is a rare cause of cyanosis in pediatric patients.,0,Methemoglobinemia is a rare cause of cyanosis in pediatric patients.,this drug,0
4cc3cc76-874d-4b2c-9aa9-005ef0225b06,This represents the first reported case of syphilitic meningitis in a lupus patient.,0,This represents the first reported case of Treponema pallidum infection of the meninges in a patient with systemic lupus erythematosus.,this drug,0
221e6abf-d56b-47fc-b7f3-2c9d1c8edf5f,"The mechanism, causes, and significance of disulfiram-like reactions are discussed.",0,"The mechanism, causes, and significance of disulfiram-like reactions are discussed.",this drug,0
5fb15d71-afa8-42f4-bd5e-f85f58a57ea9,"The infant had growth retardation and multiple anomalies including microbrachycephaly, coronal craniosynostosis, hypotelorism, shallow orbits, proptosis, blepharophimosis, small, abnormal ears, unilateral preauricular pit, broad, flat nasal bridge, microstomia, high-arched palate, micrognathia, preaxial upper limb and postaxial lower limb defects consisting of hypoplastic thumbs, and bilateral absence of the 4th and 5th toes.",0,"The infant had growth retardation and multiple anomalies including microbrachycephaly, coronal craniosynostosis, hypotelorism, shallow orbits, proptosis, blepharophimosis, small, abnormal ears, unilateral preauricular pit, broad, flat nasal bridge, microstomia, high-arched palate, micrognathia, preaxial upper limb and postaxial lower limb defects consisting of hypoplastic thumbs, and bilateral absence of the 4th and 5th toes.",this drug,1
62a2aa89-ecb2-4dcf-9dba-cc2167318fa9,"The patient was urged to undergo tooth extractions because of alveolar pyorrhea, and a low-dosage intravenous immunoglobulin (IV-Ig) therapy (0.3 g of IgG/kg/day for 3 days) was chosen for him.",0,"The patient was urged to undergo tooth extractions because of alveolar pyorrhea, and a low-dosage intravenous immunoglobulin (IV-Ig) therapy (0.3 g of IgG/kg/day for 3 days) was chosen for him.",this drug,0
20d25e40-16e1-4fb2-b4f5-ac8313d34db2,"We conclude that after an accidental overdose in this patient, body TCA disappearance was strongly prolonged due to a very slow (absorption) half-life of the drug in comparison to a therapeutic dose.",0,"We conclude that after an accidental overdose in this patient, body tricyclic antidepressant disappearance was strongly prolonged due to a very slow half-life of the drug in comparison to a therapeutic dose.",this drug,1
fbe52b49-7eae-4f01-8efa-695bc08e4435,Hysterectomy revealed benign endometrial megapolyps with marked stromal decidualization and edema.,0,Hysterectomy revealed benign endometrial polyps with marked stromal decidualization and edema.,this drug,1
6173f9d0-d3bc-456e-b670-898024fc4cc0,The hypercalcemia responded to discontinuation of rhGH and a single dose of intravenous pamidronate disodium and has not recurred in 8 months of follow-up.,1,The hypercalcemia responded to discontinuation of recombinant human growth hormone and a single dose of intravenous pamidronate disodium and has not recurred in 8 months of follow-up.,this drug,1
854e82c4-38c0-448d-b1fd-b39fd566df91,The present case is a young adult who had severe almost continuous hiccups for 3 years after placement of a feeding gastrostomy and Nissen fundoplication.,0,The present case is a young adult who had severe almost continuous hiccups for 3 years after placement of a feeding gastrostomy and Nissen fundoplication.,this drug,0
f6f2231e-6a67-4f71-8f18-976f0b2ccbff,The post-therapy biopsies also showed progestin-related alterations but no evidence of active hyperplasia.,0,The post-therapy biopsies also showed progestin-related alterations but no evidence of active hyperplasia.,this drug,0
b30c0d93-b205-40ce-a885-ce381f8e4e71,A number of studies have shown that hyperuricaemia is associated with an increased incidence of coronary heart disease.,0,A number of studies have shown that hyperuricaemia is associated with an increased incidence of coronary heart disease.,this drug,0
6942f0c0-f95a-41b3-98d8-1bb41933b5f5,The patient had a history of four resections since the age of 19 years.,0,The patient had a history of four resections since the age of 19 years.,this drug,0
66781b45-cdb2-4724-ba48-8b558aac14f6,We review similar reported cases and discuss the direct actions of glucocorticoids on the brain.,0,We review similar reported cases and discuss the direct actions of glucocorticoids on the brain.,this drug,0
87315351-9503-49d2-b602-8c74e625fbb4,"The main side-effects of Lp-TAE combined with HT were low-grade fever, localized pain, myelo-suppression and liver dysfunction, but these were transient and eventually disappeared.",1,"The main side-effects of Lp-TAE combined with HT were low-grade fever, localized pain, myelosuppression and liver dysfunction, but these were transient and eventually disappeared.",this drug,1
071bdaaf-c184-47e2-86d0-5557b7f2838d,"However, continued low-dose MTX led, in spite of normal liver tests, 8 years after the last biopsy to liver failure and death in 1 of our patients.",1,"However, continued low-dose methotrexate led, in spite of normal liver tests, 8 years after the last biopsy to liver failure and death in 1 of our patients.",this drug,1
93e4926a-d409-4b9b-a85c-b3199878e020,We describe a novel approach to this rare and complicated problem and provide a review of the literature on the subject.,0,We describe a novel approach to this rare and complicated problem and provide a review of the literature on the subject.,this drug,0
1e7d9865-8658-4efe-aad8-bfc3c840b7b8,"Pramipexole is a Food and Drug Administration-approved antiparkinsonian agent, which, when used to augment antidepressants, would be considered an off-label use and should be discussed with the patient.",0,"Pramipexole is a Food and Drug Administration-approved antiparkinsonian agent, which, when used to augment antidepressants, would be considered an off-label use and should be discussed with the patient.",this drug,0
7c11f3c3-3759-4269-8619-f5c5f654a4d2,Tolazoline induces a dilatation of the pulmonary vascular system by stimulating H2 receptors.,0,Tolazoline induces a dilatation of the pulmonary vascular system by stimulating H2 receptors.,this drug,0
2d95b046-8d40-4904-b58a-fea179e4b921,METHODS: We report a patient who had an anaphylactic reaction during the intravenous infusion of cyclosporine.,1,METHODS: We report a patient who had an anaphylactic reaction during the intravenous administration of cyclosporine.,this drug,1
ff9e8b80-88a5-480e-ae50-1c2f27b9c0e1,Successful treatment with carbimazole of a hyperthyroid pregnancy with hepatic impairment after propylthiouracil administration: a case report.,1,Successful treatment with carbimazole of a hyperthyroid pregnancy with hepatic impairment after propylthiouracil administration: a case report.,this drug,1
5bbf32f8-e5a5-415c-b2da-1bfdbe210235,"Although uncommon, exogenous lipoid pneumonia (ELP) should be considered when patients present with this symptom complex.",0,"Although uncommon, exogenous lipoid pneumonia (ELP) should be considered when patients present with this symptom complex.",this drug,0
958bfe3a-063a-407d-9bc7-02ffbadb0e0c,"The panoramic radiograph showed radiopaque material in the inferior alveolar canal region, with an extension from the left canine to the second premolar.",0,"The panoramic radiograph showed radiopaque material in the inferior alveolar canal region, with an extension from the left canine to the second premolar.",this drug,0
8fb6c431-743c-4fb9-b039-0424811c1c76,"In addition, a shorter hospital stay and improved quality of life are anticipated.",0,"In addition, a shorter hospital stay and improved quality of life are anticipated.",this drug,0
489971c7-8ab4-4e8f-ba5f-c1aa719d9766,"We labeled this new entity as a ""plastobezoar"".",0,"We labeled this new entity as a ""gastric bezoar"".",this drug,0
8177f09e-20e0-46c7-ab5e-aa8210b38a8d,METHODS: A 58-year-old man with bulky metastatic melanoma of the liver was treated with transcatheter arterial infusion of cisplatin and embolization therapy.,0,METHODS: A 58-year-old male patient with bulky metastatic hepatic melanoma was treated with transcatheter arterial infusion of cisplatin and embolization therapy.,this drug,0
e8ea7d97-4440-4327-828c-cdd9fa998a15,CONCLUSION: Copperhead bites typically result in mild to moderate envenomation due to local tissue effects.,0,CONCLUSION: Copperhead bites typically result in mild to moderate envenomation due to local tissue effects.,this drug,0
dcbfb8cf-5c61-4eb9-8ef1-398a8ef09208,One patient had severe temporary weakness after an ampicillin sodium challenge.,1,One patient had severe transient paresis following an ampicillin sodium provocation.,this drug,1
ac4abd33-5be3-493b-9df9-3fe9d5bbf525,Myoglobinuria and acute renal failure associated with intravenous vasopressin infusion.,1,Myoglobinuria and acute renal failure associated with intravenous vasopressin infusion.,this drug,1
4dd465be-dc1c-4872-9841-3b7bd7fe0c3f,"Eighteen hours after chemotherapy she was noted to have hyperuricemia, hyperkalemia, hyperphosphatemia, hypocalcemia, and acute renal failure.",0,"Eighteen hours after chemotherapy she was noted to have hyperuricemia, hyperkalemia, hyperphosphatemia, hypocalcemia, and acute renal failure.",this drug,1
e33e3449-f1d2-42e7-bcf5-4b51ea0ea9da,Hypokalemic sensory overstimulation.,0,Hypokalemic sensory overstimulation.,this drug,1
0d48d0ce-30d2-4893-9ca1-420b807a2522,L-asparaginase is a critical component in the treatment of acute lymphoblastic leukemia in children.,0,L-asparaginase is a critical component in the treatment of acute lymphoblastic leukemia in children.,this drug,0
be9b235f-f251-4898-ba47-ed07e0f15462,"Late infection was suspected from his symptoms and laboratory findings, and a wide spectrum antibiotic was administered.",0,"Late infection was suspected from his symptoms and laboratory findings, and a wide spectrum antibiotic was administered.",this drug,0
85898737-07f3-4bc6-b063-a0a475750ebe,Adenosine is used as pharmacological treatment of the first choice for the termination of regular small complex tachycardia.,0,Adenosine is used as pharmacological treatment of the first choice for the termination of regular small complex tachycardia.,this drug,0
0df98515-4855-4d82-b828-5e261f6e5556,"Bicalutamide is a new, nonsteroidal antiandrogen with a favorable toxicity profile.",0,"Bicalutamide is a new, nonsteroidal antiandrogen with a favorable toxicity profile.",this drug,0
e7c6ca50-cb3c-4390-8814-7b51b3f3e2b7,Another approach involves minimal debridement of the cartilage and letting the wound mature for 6 to 8 months.,0,Another approach involves minimal debridement of the cartilage and letting the wound mature for 6 to 8 months.,this drug,0
d70c3e16-041e-4b23-b049-dc22ec349851,DISCUSSION: To our knowledge this is the first reported case of tuberculous uveitis following treatment with etanercept.,1,DISCUSSION: To our knowledge this is the first reported case of tuberculous uveitis following treatment with Angiotensin Converting Enzyme inhibitor etanercept.,this drug,1
770f4c75-f0b7-4038-b2cd-cfaf5a2d5499,"CASE PRESENTATION: Three cases of Leishmania infantum leishmaniasis in corticosteroid (CS)-treated patients are reported: an isolated lingual leishmaniasis in a farmer treated with CS for asthma, a severe visceral leishmaniasis associated with cutaneous lesions in a woman with myasthenia gravis, and a visceral involvement after cutaneous leishmaniasis in a man receiving CS.",1,"CASE PRESENTATION: Three cases of Leishmania infantum leishmaniasis in corticosteroid (CS)-treated patients are reported: an isolated lingual leishmaniasis in a farmer treated with CS for asthma, a severe visceral leishmaniasis associated with cutaneous lesions in a woman with myasthenia gravis, and a visceral involvement after cutaneous leishmaniasis in a man receiving CS.",this drug,1
6367242d-ab77-4bdf-8a4b-718a9a3f475e,"Although the patient had no symptoms 10 hours after intrathecal treatment, to prevent the possible neurotoxic effects of methotrexate, a cerebrospinal fluid exchange was performed.",0,"Although the patient had no symptoms 10 hours after intrathecal treatment, to prevent the possible neurotoxic effects of methotrexate, a cerebrospinal fluid exchange was performed.",this drug,0
6b9464eb-1f75-48ca-9af0-8a0d15a362e9,"It was not accompanied by clinical hallmarks of hypersensitivity, which is suggestive for metabolic rather than for immunoallergic idiosyncrasy.",0,"It was not accompanied by clinical hallmarks of hypersensitivity, which is suggestive for metabolic rather than for immunoallergic idiosyncrasy.",this drug,0
d6bbfcc9-326b-459f-be2d-49b9fa68b258,Anterior ischemic optic neuropathy secondary to interferon alfa.,1,Anterior ischemic optic neuropathy secondary to interferon alfa.,this drug,1
575b3528-ea98-4fed-b7d7-95db5580bf5a,"Reflexes, tone, and myoclonus also decreased.",0,"Reflexes, tone, and myoclonus also decreased.",this drug,1
d6bf59d8-2423-4853-bdf6-38f33569a587,"Transnasal fiberoptic laryngoscopy revealed a significant laryngeal hematoma, as well as a hematoma on the floor of the mouth and in the tonsil area.",0,"Transnasal fiberoptic laryngoscopy revealed a significant laryngeal hematoma, as well as a hematoma on the floor of the mouth and in the tonsil area.",this drug,1
54955e80-b4f7-4c29-836f-4b5f7c9c42a4,Sulfadiazine crystalluria revisited.,1,Sulfadiazine crystalluria revisited.,this drug,0
710b804c-0332-4f72-a1bf-21bcca29c7de,"Large part of these nodules were suspected to be well differentiated hepatocellular carcinoma with high level of serum alpha-fetoprotein (AFP) up to 3,400 ng/ml, but a part of them was evaluated to be a borderline between hepatocellular carcinoma and adenoma with mild cellular atypism.",0,"Large part of these nodules were suspected to be well differentiated hepatocellular carcinoma with high level of serum alpha-fetoprotein (AFP) up to 3,400 ng/ml, but a part of them was evaluated to be a borderline between hepatocellular carcinoma and adenoma with mild cellular atypism.",this drug,0
1edb1b0e-99cf-434c-ba3b-64c480f6a10f,This is the first reported case of the use of Monsel's solution to arrest excessive uterine bleeding after the evacuation of retained products of conception after a miscarriage.,0,This is the first reported case of the use of Monsel's solution to arrest excessive uterine bleeding after the evacuation of retained products of conception after a miscarriage.,this drug,0
e9f4ad94-bc3b-4f37-a04c-2350f36e51fd,CONCLUSIONS: Patients with PDPH have classic postural headache.,0,CONCLUSIONS: Patients with posterior reversible encephalopathy syndrome (PDPH) have classic postural headache.,this drug,0
c3cf7f3c-f66b-43c4-a0e9-6f028e2f2086,Tuberculous peritonitis in patients undergoing continuous ambulatory peritoneal dialysis: case report and review.,0,Tuberculous peritonitis in patients undergoing continuous ambulatory peritoneal dialysis: case report and review.,this drug,0
3ce6a03d-fa4f-43d8-a2e1-2040762bc55d,The second patient recovered spontaneously approximately 2.5 hours after administration of brimonidine.,0,The second patient recovered spontaneously approximately 2.5 hours after administration of brimonidine.,this drug,0
457e5b11-05e1-4a5f-a5c0-99b635dec5b4,"The ability of clozapine to suppress tardive dyskinesia symptoms raises the possibility that clozapine, at least at the doses used in this report, might also induce the disorder.",0,"The ability of clozapine to suppress tardive dyskinesia symptoms raises the possibility that clozapine, at least at the doses used in this report, might also induce the disorder.",this drug,1
7a97fc81-147f-48ae-821a-891516cb1eab,"Patients should be aware that this is a rare, albeit serious, complication of treatment with rituximab.",0,"Patients should be aware that this is a rare, albeit serious, complication of treatment with rituximab.",this drug,0
40089f70-234b-4c30-addd-3425cf60a8dc,Acute pulmonary reactions to nitrofurantoin are an uncommon side effect of therapy and can cause minor or life-threatening pulmonary dysfunction.,1,Acute pulmonary reactions to nitrofurantoin are an uncommon side effect of therapy and can cause minor or life-threatening pulmonary dysfunction.,this drug,1
671bd3fd-c49e-412f-b70d-f5f1e995dc26,Nephrotic syndrome related to systemic lupus erythematosus after griseofulvin therapy.,1,Nephrotic syndrome related to systemic lupus erythematosus after griseofulvin therapy.,this drug,0
35677f20-dfb4-49e3-a47d-404c65a48228,Serologic evaluations on presentation ruled out infectious diseases or other etiological factors.,0,Serologic evaluations on presentation ruled out infectious diseases or other etiological factors.,this drug,0
1ec9a520-c7c2-4dfd-9c4f-eea3c5283c95,METHODS: Report of a case.,0,METHODS: Report of a case.,this drug,0
0197e1bc-ab48-4911-bbbc-c1c1a9024994,"This article describes a safe and highly effective augmentation technique in patients suffering from some of the most serious and debilitating forms of anxiety disorders, namely obsessive-compulsive disorder and panic disorder.",0,"This article describes a safe and highly effective augmentation technique in patients suffering from some of the most serious and debilitating forms of anxiety disorders, namely obsessive-compulsive disorder and panic disorder.",this drug,0
6650bd0a-c839-487e-9fe8-6a77606b9518,Embolization of a fragmented thrombus or/and attenuation of the lytic state leading to fresh embolization is/are the possible mechanism(s).,0,Embolization of a fragmented thrombus or and attenuation of the lytic state leading to fresh embolization is the possible mechanism.,this drug,1
0ac491ce-efdd-4bf7-8103-1750ce8181b3,A 54-year-old female was admitted to our hospital for gingival bleeding and was diagnosed as acute promyelocytic leukemia (APL).,0,A 54-year-old female was admitted to our hospital for gingival bleeding and was diagnosed as acute promyelocytic leukaemia (APL).,this drug,0
7b63dfa9-78a9-4fc9-97e4-913b2feffa90,LDEs can clinically and histologically resemble idiopathic or classic lichen planus.,0,LDEs can clinically and histologically resemble idiopathic or classic lichen planus.,this drug,0
3efb1a87-d875-4309-90f3-866f96489f25,"Except for generalized cerebral gliosis, the abnormalities in the brain were confined to the cerebellum, where malformation of the dentate nuclei, neuronal heterotopias, and abnormalities of Purkinje's cell dendrites were found.",0,"Except for generalized cerebral gliosis, the abnormalities in the brain were confined to the cerebellum, where malformation of the dentate nuclei, neuronal heterotopias, and abnormalities of Purkinje's cell dendrites were found.",this drug,1
e26b986b-8057-4365-8439-e7cbb23ec91a,"Orthostatic hypotension was also noted at that visit, with a standing blood pressure measurement of 95/80 mm Hg.",0,"Orthostatic hypotension was also noted at that visit, with a standing blood pressure measurement of 95/80 mm Hg.",this drug,1
b13fb264-5a39-4c78-a560-de2ee1356627,Staphylococcal pyomyositis in a patient with non-Hodgkin's lymphoma.,0,Staphylococcal pyomyositis in a patient with non-Hodgkin's lymphoma.,this drug,0
51cf1a27-e68e-41a5-a744-2f5e74bdef08,"The patient's high CMV-DNA viral load became undetectable on leflunomide and foscarnet, but the patient, who had severe graft-versus-host disease (GVHD) of the liver, expired with progressive liver failure and other complications.",0,"The patient's high cytomegalovirus-deoxyribonucleic acid (CMV-DNA) viral load became undetectable on leflunomide and foscarnet, but the patient, who had severe graft-versus-host disease (GVHD) of the liver, expired with progressive liver failure and other complications.",this drug,0
eee8b779-6334-4f18-9b96-7df33db665d9,Rhabdomyolysis caused by tocolysis with oral ritodrine hydrochloride in a pregnant patient with myotonic dystrophy.,1,Rhabdomyolysis caused by tocolysis with oral ritodrine hydrochloride in a pregnant patient with myotonic dystrophy.,this drug,1
533c3b41-39e0-48c0-87e5-76c06403d015,OBJECTIVE: To report two cases of fixed drug eruption induced by methylphenidate.,1,OBJECTIVE: To report two cases of fixed drug eruption induced by methylphenidate.,this drug,1
aa89701f-5e81-4f50-8918-887328593269,"Nonsurgical diseases such as acute colitis or enteritis can appear similar to such true surgical emergencies as abscess, perforation, or mesenteric ischemia.",0,"Nonsurgical diseases such as acute colitis or enteritis can appear similar to such true surgical emergencies as abscess, perforation, or mesenteric ischemia.",this drug,0
00339284-642c-4cd2-9933-f1c828a0e3ca,"She had previously been treated unsuccessfully with a number of atypical antipsychotic medications, before she was eventually started on clozapine.",0,"She had previously been treated unsuccessfully with a number of atypical antipsychotic medications, before she was eventually started on clozapine.",this drug,0
6f121f19-bf67-45ba-810e-776a6a708d8f,The effect of regional perfusion treatment on recurrent melanoma of the extremities.,0,The effect of regional perfusion therapy on recurrent melanoma of the extremities.,this drug,0
c095552b-7fbe-4366-b74a-381e86a14ada,Dramatic clinical improvement followed prednisone therapy.,0,Dramatic clinical improvement followed corticosteroid therapy.,this drug,0
a02a1cc5-61dd-417e-8d3f-a80196ae1feb,The observations made in these three patients may give support to the hypothesis that cholinergic activity has pathogenic significance in depressive syndromes.,0,The observations made in these three patients may give support to the hypothesis that cholinergic activity has pathogenic significance in depressive syndromes.,this drug,0
683a61b1-93f9-4230-ba79-1ee318322ef5,Fetal exposure to anticonvulsant drugs.,0,Fetal exposure to anticonvulsant drugs.,this drug,0
8f1b1099-65ff-4838-ac37-18c7a716eca2,"His dibucaine number was 21, and the Michaelis constant was 5.5 times that of normal sera.",0,"His dibucaine number was 21, and the Michaelis constant was 5.5 times that of normal sera.",this drug,0
036a1839-e0eb-4eaf-8ece-3d8a96a4b15c,"Biperiden was transiently effective in the acute akathisia, while the more persistent akathisia was alleviated by mianserin.",0,"Biperiden was transiently effective in the acute akathisia, while the more persistent akathisia was alleviated by mianserin.",this drug,0
aaa7fbb9-4da6-4273-bf81-6160838cfa64,The reason for this is discussed.,0,The reason for this is discussed.,this drug,0
003c3845-a1f7-40fa-8fef-8ada6356d55d,"A 14-year-old female developed systemic lupus erythematosus (SLE)-like symptoms, rash, fever, leukopenia and positive anti-nuclear antibody (ANA) two weeks after administration of carbamazepine (CBZ; Tegretol) used against benign Rolandic epilepsy.",1,"A 14-year-old female developed systemic lupus erythematosus-like symptoms, rash, fever, leukopenia, and positive anti-nuclear antibody two weeks after administration of Angiotensin Converting Enzyme inhibitors used against benign Rolandic epilepsy.",this drug,1
177cd3af-dfa3-497a-8e5e-e9eb38b2928f,"A scan of fetal neck region is recommended in patients with current or previous history of thyroid disease, or if neck extension is noted on routine examination of fetal spine.",0,"A scan of fetal neck region is recommended in patients with current or previous history of thyroid disease, or if neck extension is noted on routine examination of fetal spine.",this drug,0
85908252-1a86-419b-842e-b9673e78f899,CONCLUSION: The minimum effective dose of im gold is not known.,0,CONCLUSION: The minimum effective dose of gold is not known.,this drug,0
6503876c-4d3e-4357-ba56-984b3c33e5d1,"Serum tryptase levels drawn during the infusions were low, signifying controlled mast cell degranulation.",0,"Serum tryptase levels drawn during the infusions were low, signifying controlled mast cell degranulation.",this drug,0
66e0f5e1-777e-469e-8597-799d984d7881,"OBJECTIVE: 1) To describe a patient with rheumatoid arthritis receiving adalimumab who developed fever, pancytopenia, splenomegaly, and extreme hyperferritinemia.",1,"OBJECTIVE: 1) To describe a patient with rheumatoid arthritis receiving adalimumab who developed fever, pancytopenia, splenomegaly, and extreme hyperferritinemia.",this drug,0
6cd6b6cb-62b4-4a01-a337-ff4cb4060e91,Cutaneous fragility induced by hypercorticism is an important cofactor permitting direct inoculation from the environment.,0,Cutaneous fragility induced by hypercortisolism is an important cofactor permitting direct inoculation from the environment.,this drug,1
8c191ac4-5e15-40c3-ab05-79204b838c45,GH insufficiency has not been recognised as a classical manifestation of this syndrome.,0,GH insufficiency has not been recognized as a classical manifestation of this syndrome.,this drug,0
396bb8ac-90bd-4802-94da-9b85ce92b76e,Six patients with no previous signs or symptoms suggestive of coronary artery disease developed acute coronary ischemia/infarction shortly after cis-diamine-dichloroplatinum II (cisplatin) -based chemotherapy.,1,Six patients with no previous signs or symptoms suggestive of coronary artery disease developed acute coronary ischemia/infarction shortly after cis-diamine-dichloroplatinum II (cisplatin)-based chemotherapy.,this drug,1
36cb2a67-ece9-4e6a-9495-69c3df280247,"No hemodynamic instability or cardiac or renal sequelae were associated with the large, inadvertent bolus in our patient.",0,"No hemodynamic instability or cardiac or renal sequelae were associated with the large, inadvertent bolus in our patient.",this drug,0
58f5a142-90d5-4ea4-b9f3-0ee2f1e75959,We diagnosed this case as danazol induced thrombocytopenia.,1,We diagnosed this case as danazol-induced thrombocytopenia.,this drug,1
95e88218-f87f-4af1-81f4-75b506cc1d43,The children who received appropriate therapy had a favorable outcome.,0,The children who received appropriate therapy had a favorable outcome.,this drug,0
b272de92-b9fa-4f54-82f3-d1778a2205e1,Short cardiopulmonary resuscitation restored spontaneous circulation and the patient recovered completely.,0,Short cardiopulmonary resuscitation restored spontaneous circulation and the patient recovered completely.,this drug,0
cc161b58-58e0-4a69-a46a-f63f1ffcbda3,"However, after a few months of treatment, apomorphine was ineffective in stopping abnormal movements, even when doses were increased.",0,"However, after a few months of treatment, apomorphine was ineffective in stopping abnormal movements, even when doses were increased.",this drug,0
231da69e-3701-41da-add9-f6c36897111e,"ARA-C is frequently associated with dermatologic toxicity, but this is only the second case of toxic epidermal necrolysis described in connection with this drug.",1,"ARA-C is frequently associated with dermatologic toxicity, but this is only the second case of toxic epidermal necrolysis described in connection with this drug.",this drug,1
4da80e8d-6fa7-4142-9dca-d0529e24977c,These questions are considered in the context of currently available literature.,0,These questions are considered in the context of currently available literature.,this drug,0
fdcaa394-067a-4e1e-ae43-1b94fefc5ef4,We report a 46-yr-old woman with ovarian carcinoma who developed porphyria cutanea tarda while undergoing treatment with cisplatin and cyclophosphamide.,1,We report a 46-year-old woman with ovarian carcinoma who developed porphyria cutanea tarda while undergoing treatment with cisplatin and cyclophosphamide.,this drug,1
